[INFO]2026-09-03 13:35:49,661:661.0.33644,18232#>[SQL_function4]:712  UPDATE ordersn_tab SET retest_num = 0 WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:49,666:666.0.33644,18232#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:49,666:666.0.33644,18232#>[TRecv]:3906  ordersn_tab已更新(retest_num=0)
[INFO]2026-09-03 13:35:49,672:672.0.33644,18232#>[SQL_function4]:712  INSERT INTO ST04_test_tab (qr_code1,station_no,test_result,gp_model,judge_code,start_time,end_time) values ('SN004','ST04','OK','TEST001','','','')
[INFO]2026-09-03 13:35:49,691:691.0.33644,18232#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:49,692:692.0.33644,18232#>[SQL_function4]:712  UPDATE ST04_test_tab set TI5='0.5',TI5_Result='OK',TI6='1.5',TI6_Result='OK' WHERE qr_code1 = 'SN004' and  station_no = 'ST04'
[INFO]2026-09-03 13:35:49,722:722.0.33644,18232#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:49,722:722.0.33644,18232#>[TRecv]:4174  {'Command': '0x04', 'DataUp_Result': {'Serial_No': 'SN004', 'Station_No': 'ST04', 'Result': 'OK', 'Message': '测试记录更新成功'}}
[INFO]2026-09-03 13:35:49,723:723.0.33644,18232#>[TRecv]:4180  lock2.release
[INFO]2026-09-03 13:35:49,724:724.0.33644,50948#>[TRecv]:2650  ---------------MES自身MQTT回环，pass-------------- client=python-getmqtt-20 ip=127.0.0.1 data={"Command": "0x04", "DataUp_Result": {"Serial_No": "SN004", "Station_No": "ST04", "Result": "OK", "Message": "测试记录更新成功"}}
[INFO]2026-09-03 13:35:55,246:246.0.33644,43584#>[TRecv]:2656  TRecv接收并解析信息{"Command":"0x02","Check":{"Serial_No":"SN004","Station_No":"ST14","Gp_Model":"TEST001","Type":"0"}}
[INFO]2026-09-03 13:35:55,247:247.0.33644,43584#>[TRecv]:2712  lock2.acquire
[INFO]2026-09-03 13:35:55,270:270.0.33644,43584#>[SQL_function4]:712  UPDATE ordersn_tab SET laststation_time = '2026-09-03 13:35:55.248699', current_station = 'ST14' WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:55,294:294.0.33644,43584#>[SQL_function4]:714  True
